"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"10216","438.104346849","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","411","37953","1883","Publish Message (id=411) [Deviceb'Device - 1']"
"10217","438.107149296","192.168.15.3","192.168.15.4","MQTT","70","","411","1883","37953","Publish Ack (id=411)"
"10223","439.109960791","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","412","37953","1883","Publish Message (id=412) [Deviceb'Device - 1']"
"10224","439.112632270","192.168.15.3","192.168.15.4","MQTT","70","","412","1883","37953","Publish Ack (id=412)"
"10230","440.114468643","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","413","37953","1883","Publish Message (id=413) [Deviceb'Device - 1']"
"10231","440.117266731","192.168.15.3","192.168.15.4","MQTT","70","","413","1883","37953","Publish Ack (id=413)"
"10247","441.118901720","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","414","37953","1883","Publish Message (id=414) [Deviceb'Device - 1']"
"10248","441.121627763","192.168.15.3","192.168.15.4","MQTT","70","","414","1883","37953","Publish Ack (id=414)"
"10251","442.123525457","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","415","37953","1883","Publish Message (id=415) [Deviceb'Device - 1']"
"10252","442.126096237","192.168.15.3","192.168.15.4","MQTT","70","","415","1883","37953","Publish Ack (id=415)"
"10257","443.127744857","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","416","37953","1883","Publish Message (id=416) [Deviceb'Device - 1']"
"10258","443.130547254","192.168.15.3","192.168.15.4","MQTT","70","","416","1883","37953","Publish Ack (id=416)"
"10267","444.132505620","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","417","37953","1883","Publish Message (id=417) [Deviceb'Device - 1']"
"10268","444.135204352","192.168.15.3","192.168.15.4","MQTT","70","","417","1883","37953","Publish Ack (id=417)"
"10283","445.137200186","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","418","37953","1883","Publish Message (id=418) [Deviceb'Device - 1']"
"10284","445.139833713","192.168.15.3","192.168.15.4","MQTT","70","","418","1883","37953","Publish Ack (id=418)"
"10291","446.142382156","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","419","37953","1883","Publish Message (id=419) [Deviceb'Device - 1']"
"10292","446.145139217","192.168.15.3","192.168.15.4","MQTT","70","","419","1883","37953","Publish Ack (id=419)"
"10400","447.147317079","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","420","37953","1883","Publish Message (id=420) [Deviceb'Device - 1']"
"10402","447.149966847","192.168.15.3","192.168.15.4","MQTT","70","","420","1883","37953","Publish Ack (id=420)"
"10423","448.151628202","192.168.15.4","192.168.15.3","MQTT","68","","","37953","1883","Ping Request"
"10424","448.155124107","192.168.15.3","192.168.15.4","MQTT","68","","","1883","37953","Ping Response"
"10425","448.155141310","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","421","37953","1883","Publish Message (id=421) [Deviceb'Device - 1']"
"10426","448.157800787","192.168.15.3","192.168.15.4","MQTT","70","","421","1883","37953","Publish Ack (id=421)"
"10432","449.159622303","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","422","37953","1883","Publish Message (id=422) [Deviceb'Device - 1']"
"10433","449.162290507","192.168.15.3","192.168.15.4","MQTT","70","","422","1883","37953","Publish Ack (id=422)"
"10439","450.164287399","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","423","37953","1883","Publish Message (id=423) [Deviceb'Device - 1']"
"10440","450.166950312","192.168.15.3","192.168.15.4","MQTT","70","","423","1883","37953","Publish Ack (id=423)"
"10457","451.168711980","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","424","37953","1883","Publish Message (id=424) [Deviceb'Device - 1']"
"10458","451.171314710","192.168.15.3","192.168.15.4","MQTT","70","","424","1883","37953","Publish Ack (id=424)"
"10467","452.174018131","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","425","37953","1883","Publish Message (id=425) [Deviceb'Device - 1']"
"10468","452.176648444","192.168.15.3","192.168.15.4","MQTT","70","","425","1883","37953","Publish Ack (id=425)"
"10477","453.178909196","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","426","37953","1883","Publish Message (id=426) [Deviceb'Device - 1']"
"10478","453.181750477","192.168.15.3","192.168.15.4","MQTT","70","","426","1883","37953","Publish Ack (id=426)"
"10480","454.184195856","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","427","37953","1883","Publish Message (id=427) [Deviceb'Device - 1']"
"10481","454.186946095","192.168.15.3","192.168.15.4","MQTT","70","","427","1883","37953","Publish Ack (id=427)"
"10487","455.188996167","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","428","37953","1883","Publish Message (id=428) [Deviceb'Device - 1']"
"10488","455.191730806","192.168.15.3","192.168.15.4","MQTT","70","","428","1883","37953","Publish Ack (id=428)"
"10495","456.194287681","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","429","37953","1883","Publish Message (id=429) [Deviceb'Device - 1']"
"10496","456.197475004","192.168.15.3","192.168.15.4","MQTT","70","","429","1883","37953","Publish Ack (id=429)"
"10504","457.199759857","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","430","37953","1883","Publish Message (id=430) [Deviceb'Device - 1']"
"10505","457.202499525","192.168.15.3","192.168.15.4","MQTT","70","","430","1883","37953","Publish Ack (id=430)"
"10517","458.204277471","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","431","37953","1883","Publish Message (id=431) [Deviceb'Device - 1']"
"10518","458.206887975","192.168.15.3","192.168.15.4","MQTT","70","","431","1883","37953","Publish Ack (id=431)"
"10529","459.208849492","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","432","37953","1883","Publish Message (id=432) [Deviceb'Device - 1']"
"10530","459.211629506","192.168.15.3","192.168.15.4","MQTT","70","","432","1883","37953","Publish Ack (id=432)"
"10536","460.214387462","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","433","37953","1883","Publish Message (id=433) [Deviceb'Device - 1']"
"10537","460.217061456","192.168.15.3","192.168.15.4","MQTT","70","","433","1883","37953","Publish Ack (id=433)"
"10543","461.219322172","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","434","37953","1883","Publish Message (id=434) [Deviceb'Device - 1']"
"10544","461.222109430","192.168.15.3","192.168.15.4","MQTT","70","","434","1883","37953","Publish Ack (id=434)"
"10552","462.224190565","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","435","37953","1883","Publish Message (id=435) [Deviceb'Device - 1']"
"10553","462.226913171","192.168.15.3","192.168.15.4","MQTT","70","","435","1883","37953","Publish Ack (id=435)"
"10562","463.229113650","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","436","37953","1883","Publish Message (id=436) [Deviceb'Device - 1']"
"10563","463.231722772","192.168.15.3","192.168.15.4","MQTT","70","","436","1883","37953","Publish Ack (id=436)"
"10569","464.234026693","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","437","37953","1883","Publish Message (id=437) [Deviceb'Device - 1']"
"10570","464.236598845","192.168.15.3","192.168.15.4","MQTT","70","","437","1883","37953","Publish Ack (id=437)"
"10572","465.239283925","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","438","37953","1883","Publish Message (id=438) [Deviceb'Device - 1']"
"10573","465.241867399","192.168.15.3","192.168.15.4","MQTT","70","","438","1883","37953","Publish Ack (id=438)"
"10580","466.243692364","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","439","37953","1883","Publish Message (id=439) [Deviceb'Device - 1']"
"10581","466.246284995","192.168.15.3","192.168.15.4","MQTT","70","","439","1883","37953","Publish Ack (id=439)"
"10589","467.248120647","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","440","37953","1883","Publish Message (id=440) [Deviceb'Device - 1']"
"10590","467.250772820","192.168.15.3","192.168.15.4","MQTT","70","","440","1883","37953","Publish Ack (id=440)"
"10599","468.252322240","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","441","37953","1883","Publish Message (id=441) [Deviceb'Device - 1']"
"10600","468.255027934","192.168.15.3","192.168.15.4","MQTT","70","","441","1883","37953","Publish Ack (id=441)"
"10606","469.256225598","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","442","37953","1883","Publish Message (id=442) [Deviceb'Device - 1']"
"10607","469.258829711","192.168.15.3","192.168.15.4","MQTT","70","","442","1883","37953","Publish Ack (id=442)"
"10613","470.260819296","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","443","37953","1883","Publish Message (id=443) [Deviceb'Device - 1']"
"10614","470.263572089","192.168.15.3","192.168.15.4","MQTT","70","","443","1883","37953","Publish Ack (id=443)"
"10620","471.266161083","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","444","37953","1883","Publish Message (id=444) [Deviceb'Device - 1']"
"10621","471.268788841","192.168.15.3","192.168.15.4","MQTT","70","","444","1883","37953","Publish Ack (id=444)"
"10627","472.271269591","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","445","37953","1883","Publish Message (id=445) [Deviceb'Device - 1']"
"10628","472.274059724","192.168.15.3","192.168.15.4","MQTT","70","","445","1883","37953","Publish Ack (id=445)"
"10637","473.276095491","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","446","37953","1883","Publish Message (id=446) [Deviceb'Device - 1']"
"10638","473.278833246","192.168.15.3","192.168.15.4","MQTT","70","","446","1883","37953","Publish Ack (id=446)"
"10646","474.281149098","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","447","37953","1883","Publish Message (id=447) [Deviceb'Device - 1']"
"10647","474.283862367","192.168.15.3","192.168.15.4","MQTT","70","","447","1883","37953","Publish Ack (id=447)"
"10656","475.285568268","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","448","37953","1883","Publish Message (id=448) [Deviceb'Device - 1']"
"10657","475.288383860","192.168.15.3","192.168.15.4","MQTT","70","","448","1883","37953","Publish Ack (id=448)"
"10664","476.290239951","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","449","37953","1883","Publish Message (id=449) [Deviceb'Device - 1']"
"10665","476.292772288","192.168.15.3","192.168.15.4","MQTT","70","","449","1883","37953","Publish Ack (id=449)"
"10678","477.294122644","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","450","37953","1883","Publish Message (id=450) [Deviceb'Device - 1']"
"10679","477.296850891","192.168.15.3","192.168.15.4","MQTT","70","","450","1883","37953","Publish Ack (id=450)"
"10688","478.299187756","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","451","37953","1883","Publish Message (id=451) [Deviceb'Device - 1']"
"10689","478.301948604","192.168.15.3","192.168.15.4","MQTT","70","","451","1883","37953","Publish Ack (id=451)"
"10697","479.304217589","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","452","37953","1883","Publish Message (id=452) [Deviceb'Device - 1']"
"10698","479.307022660","192.168.15.3","192.168.15.4","MQTT","70","","452","1883","37953","Publish Ack (id=452)"
"10704","480.309035633","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","453","37953","1883","Publish Message (id=453) [Deviceb'Device - 1']"
"10705","480.311581856","192.168.15.3","192.168.15.4","MQTT","70","","453","1883","37953","Publish Ack (id=453)"
"10711","481.313431404","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","454","37953","1883","Publish Message (id=454) [Deviceb'Device - 1']"
"10712","481.316109936","192.168.15.3","192.168.15.4","MQTT","70","","454","1883","37953","Publish Ack (id=454)"
"10770","482.317464851","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","455","37953","1883","Publish Message (id=455) [Deviceb'Device - 1']"
"10771","482.320140669","192.168.15.3","192.168.15.4","MQTT","70","","455","1883","37953","Publish Ack (id=455)"
"10811","483.322597740","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","456","37953","1883","Publish Message (id=456) [Deviceb'Device - 1']"
"10812","483.325360001","192.168.15.3","192.168.15.4","MQTT","70","","456","1883","37953","Publish Ack (id=456)"
"10820","484.327644505","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","457","37953","1883","Publish Message (id=457) [Deviceb'Device - 1']"
"10821","484.330363174","192.168.15.3","192.168.15.4","MQTT","70","","457","1883","37953","Publish Ack (id=457)"
"10851","485.332880014","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","458","37953","1883","Publish Message (id=458) [Deviceb'Device - 1']"
"10852","485.335420437","192.168.15.3","192.168.15.4","MQTT","70","","458","1883","37953","Publish Ack (id=458)"
"10855","486.337893282","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","459","37953","1883","Publish Message (id=459) [Deviceb'Device - 1']"
"10856","486.340710296","192.168.15.3","192.168.15.4","MQTT","70","","459","1883","37953","Publish Ack (id=459)"
"10862","487.343471984","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","460","37953","1883","Publish Message (id=460) [Deviceb'Device - 1']"
"10863","487.346131742","192.168.15.3","192.168.15.4","MQTT","70","","460","1883","37953","Publish Ack (id=460)"
"10868","488.348178999","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","461","37953","1883","Publish Message (id=461) [Deviceb'Device - 1']"
"10869","488.350774395","192.168.15.3","192.168.15.4","MQTT","70","","461","1883","37953","Publish Ack (id=461)"
"10875","489.353110327","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","462","37953","1883","Publish Message (id=462) [Deviceb'Device - 1']"
"10876","489.355839615","192.168.15.3","192.168.15.4","MQTT","70","","462","1883","37953","Publish Ack (id=462)"
"10906","490.357279384","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","463","37953","1883","Publish Message (id=463) [Deviceb'Device - 1']"
"10907","490.359963628","192.168.15.3","192.168.15.4","MQTT","70","","463","1883","37953","Publish Ack (id=463)"
"10913","491.362243650","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","464","37953","1883","Publish Message (id=464) [Deviceb'Device - 1']"
"10914","491.365354429","192.168.15.3","192.168.15.4","MQTT","70","","464","1883","37953","Publish Ack (id=464)"
"10924","492.367551532","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","465","37953","1883","Publish Message (id=465) [Deviceb'Device - 1']"
"10925","492.370269950","192.168.15.3","192.168.15.4","MQTT","70","","465","1883","37953","Publish Ack (id=465)"
"10996","493.372790171","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","466","37953","1883","Publish Message (id=466) [Deviceb'Device - 1']"
"10997","493.375513458","192.168.15.3","192.168.15.4","MQTT","70","","466","1883","37953","Publish Ack (id=466)"
"11003","494.378275886","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","467","37953","1883","Publish Message (id=467) [Deviceb'Device - 1']"
"11004","494.381407313","192.168.15.3","192.168.15.4","MQTT","70","","467","1883","37953","Publish Ack (id=467)"
"11010","495.383133373","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","468","37953","1883","Publish Message (id=468) [Deviceb'Device - 1']"
"11011","495.386137800","192.168.15.3","192.168.15.4","MQTT","70","","468","1883","37953","Publish Ack (id=468)"
"11018","496.387782704","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","469","37953","1883","Publish Message (id=469) [Deviceb'Device - 1']"
"11019","496.390396866","192.168.15.3","192.168.15.4","MQTT","70","","469","1883","37953","Publish Ack (id=469)"
"11025","497.392158498","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","470","37953","1883","Publish Message (id=470) [Deviceb'Device - 1']"
"11026","497.394909187","192.168.15.3","192.168.15.4","MQTT","70","","470","1883","37953","Publish Ack (id=470)"
"11035","498.397667649","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","471","37953","1883","Publish Message (id=471) [Deviceb'Device - 1']"
"11036","498.400313170","192.168.15.3","192.168.15.4","MQTT","70","","471","1883","37953","Publish Ack (id=471)"
"11038","499.402576225","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","472","37953","1883","Publish Message (id=472) [Deviceb'Device - 1']"
"11039","499.405652828","192.168.15.3","192.168.15.4","MQTT","70","","472","1883","37953","Publish Ack (id=472)"
"11048","500.407157240","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","473","37953","1883","Publish Message (id=473) [Deviceb'Device - 1']"
"11049","500.410265263","192.168.15.3","192.168.15.4","MQTT","70","","473","1883","37953","Publish Ack (id=473)"
"11060","501.412217047","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","474","37953","1883","Publish Message (id=474) [Deviceb'Device - 1']"
"11061","501.414899958","192.168.15.3","192.168.15.4","MQTT","70","","474","1883","37953","Publish Ack (id=474)"
"11084","502.416915011","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","475","37953","1883","Publish Message (id=475) [Deviceb'Device - 1']"
"11085","502.419815623","192.168.15.3","192.168.15.4","MQTT","70","","475","1883","37953","Publish Ack (id=475)"
"11096","503.423615157","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","476","37953","1883","Publish Message (id=476) [Deviceb'Device - 1']"
"11097","503.426436509","192.168.15.3","192.168.15.4","MQTT","70","","476","1883","37953","Publish Ack (id=476)"
"11109","504.428688535","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","477","37953","1883","Publish Message (id=477) [Deviceb'Device - 1']"
"11113","504.431444013","192.168.15.3","192.168.15.4","MQTT","70","","477","1883","37953","Publish Ack (id=477)"
"11141","505.433880943","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","478","37953","1883","Publish Message (id=478) [Deviceb'Device - 1']"
"11142","505.436662110","192.168.15.3","192.168.15.4","MQTT","70","","478","1883","37953","Publish Ack (id=478)"
"11150","506.438876501","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","479","37953","1883","Publish Message (id=479) [Deviceb'Device - 1']"
"11151","506.441501021","192.168.15.3","192.168.15.4","MQTT","70","","479","1883","37953","Publish Ack (id=479)"
"11158","507.443957156","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","480","37953","1883","Publish Message (id=480) [Deviceb'Device - 1']"
"11159","507.446594542","192.168.15.3","192.168.15.4","MQTT","70","","480","1883","37953","Publish Ack (id=480)"
"11168","508.447714806","192.168.15.4","192.168.15.3","MQTT","68","","","37953","1883","Ping Request"
"11169","508.450420200","192.168.15.3","192.168.15.4","MQTT","68","","","1883","37953","Ping Response"
"11170","508.450444996","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","481","37953","1883","Publish Message (id=481) [Deviceb'Device - 1']"
"11171","508.453048658","192.168.15.3","192.168.15.4","MQTT","70","","481","1883","37953","Publish Ack (id=481)"
"11173","509.454936398","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","482","37953","1883","Publish Message (id=482) [Deviceb'Device - 1']"
"11174","509.457804298","192.168.15.3","192.168.15.4","MQTT","70","","482","1883","37953","Publish Ack (id=482)"
"11188","510.460481345","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","483","37953","1883","Publish Message (id=483) [Deviceb'Device - 1']"
"11189","510.463152283","192.168.15.3","192.168.15.4","MQTT","70","","483","1883","37953","Publish Ack (id=483)"
"11213","511.465681709","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","484","37953","1883","Publish Message (id=484) [Deviceb'Device - 1']"
"11214","511.468329674","192.168.15.3","192.168.15.4","MQTT","70","","484","1883","37953","Publish Ack (id=484)"
"11227","512.470678006","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","485","37953","1883","Publish Message (id=485) [Deviceb'Device - 1']"
"11228","512.473531008","192.168.15.3","192.168.15.4","MQTT","70","","485","1883","37953","Publish Ack (id=485)"
"11237","513.475662983","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","486","37953","1883","Publish Message (id=486) [Deviceb'Device - 1']"
"11238","513.478861046","192.168.15.3","192.168.15.4","MQTT","70","","486","1883","37953","Publish Ack (id=486)"
"11244","514.481082655","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","487","37953","1883","Publish Message (id=487) [Deviceb'Device - 1']"
"11245","514.483759104","192.168.15.3","192.168.15.4","MQTT","70","","487","1883","37953","Publish Ack (id=487)"
"11251","515.485881165","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","488","37953","1883","Publish Message (id=488) [Deviceb'Device - 1']"
"11253","515.488544508","192.168.15.3","192.168.15.4","MQTT","70","","488","1883","37953","Publish Ack (id=488)"
"11258","516.490731741","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","489","37953","1883","Publish Message (id=489) [Deviceb'Device - 1']"
"11259","516.493502357","192.168.15.3","192.168.15.4","MQTT","70","","489","1883","37953","Publish Ack (id=489)"
"11261","517.495319209","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","490","37953","1883","Publish Message (id=490) [Deviceb'Device - 1']"
"11262","517.498051784","192.168.15.3","192.168.15.4","MQTT","70","","490","1883","37953","Publish Ack (id=490)"
"11272","518.499667003","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","491","37953","1883","Publish Message (id=491) [Deviceb'Device - 1']"
"11273","518.511339983","192.168.15.3","192.168.15.4","MQTT","70","","491","1883","37953","Publish Ack (id=491)"
"11279","519.513474611","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","492","37953","1883","Publish Message (id=492) [Deviceb'Device - 1']"
"11280","519.516164625","192.168.15.3","192.168.15.4","MQTT","70","","492","1883","37953","Publish Ack (id=492)"
"11288","520.518760220","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","493","37953","1883","Publish Message (id=493) [Deviceb'Device - 1']"
"11289","520.521398196","192.168.15.3","192.168.15.4","MQTT","70","","493","1883","37953","Publish Ack (id=493)"
"11297","521.524122021","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","494","37953","1883","Publish Message (id=494) [Deviceb'Device - 1']"
"11298","521.526866939","192.168.15.3","192.168.15.4","MQTT","70","","494","1883","37953","Publish Ack (id=494)"
"11307","522.528983397","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","495","37953","1883","Publish Message (id=495) [Deviceb'Device - 1']"
"11308","522.531685083","192.168.15.3","192.168.15.4","MQTT","70","","495","1883","37953","Publish Ack (id=495)"
"11311","523.534964114","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","496","37953","1883","Publish Message (id=496) [Deviceb'Device - 1']"
"11312","523.537588063","192.168.15.3","192.168.15.4","MQTT","70","","496","1883","37953","Publish Ack (id=496)"
"11318","524.539950193","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","497","37953","1883","Publish Message (id=497) [Deviceb'Device - 1']"
"11319","524.543250999","192.168.15.3","192.168.15.4","MQTT","70","","497","1883","37953","Publish Ack (id=497)"
"11327","525.545691343","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","498","37953","1883","Publish Message (id=498) [Deviceb'Device - 1']"
"11328","525.548294694","192.168.15.3","192.168.15.4","MQTT","70","","498","1883","37953","Publish Ack (id=498)"
"11341","526.550609978","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","499","37953","1883","Publish Message (id=499) [Deviceb'Device - 1']"
"11342","526.553397516","192.168.15.3","192.168.15.4","MQTT","70","","499","1883","37953","Publish Ack (id=499)"
"11353","527.555788796","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","500","37953","1883","Publish Message (id=500) [Deviceb'Device - 1']"
"11354","527.558419468","192.168.15.3","192.168.15.4","MQTT","70","","500","1883","37953","Publish Ack (id=500)"
"11360","528.560429726","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","501","37953","1883","Publish Message (id=501) [Deviceb'Device - 1']"
"11361","528.562804866","192.168.15.3","192.168.15.4","MQTT","70","","501","1883","37953","Publish Ack (id=501)"
"11371","529.565740137","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","502","37953","1883","Publish Message (id=502) [Deviceb'Device - 1']"
"11372","529.568919033","192.168.15.3","192.168.15.4","MQTT","70","","502","1883","37953","Publish Ack (id=502)"
"11378","530.570810164","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","503","37953","1883","Publish Message (id=503) [Deviceb'Device - 1']"
"11379","530.573579809","192.168.15.3","192.168.15.4","MQTT","70","","503","1883","37953","Publish Ack (id=503)"
"11385","531.575836740","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","504","37953","1883","Publish Message (id=504) [Deviceb'Device - 1']"
"11386","531.578530631","192.168.15.3","192.168.15.4","MQTT","70","","504","1883","37953","Publish Ack (id=504)"
"11398","532.580929973","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","505","37953","1883","Publish Message (id=505) [Deviceb'Device - 1']"
"11399","532.583579191","192.168.15.3","192.168.15.4","MQTT","70","","505","1883","37953","Publish Ack (id=505)"
"11401","533.586268173","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","506","37953","1883","Publish Message (id=506) [Deviceb'Device - 1']"
"11402","533.588850344","192.168.15.3","192.168.15.4","MQTT","70","","506","1883","37953","Publish Ack (id=506)"
"11410","534.591380493","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","507","37953","1883","Publish Message (id=507) [Deviceb'Device - 1']"
"11411","534.594100744","192.168.15.3","192.168.15.4","MQTT","70","","507","1883","37953","Publish Ack (id=507)"
"11424","535.596508623","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","508","37953","1883","Publish Message (id=508) [Deviceb'Device - 1']"
"11425","535.599216320","192.168.15.3","192.168.15.4","MQTT","70","","508","1883","37953","Publish Ack (id=508)"
"11432","536.601994435","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","509","37953","1883","Publish Message (id=509) [Deviceb'Device - 1']"
"11433","536.604682425","192.168.15.3","192.168.15.4","MQTT","70","","509","1883","37953","Publish Ack (id=509)"
"11442","537.607136537","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","510","37953","1883","Publish Message (id=510) [Deviceb'Device - 1']"
"11443","537.609934345","192.168.15.3","192.168.15.4","MQTT","70","","510","1883","37953","Publish Ack (id=510)"
"11449","538.611814441","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","511","37953","1883","Publish Message (id=511) [Deviceb'Device - 1']"
"11450","538.614562555","192.168.15.3","192.168.15.4","MQTT","70","","511","1883","37953","Publish Ack (id=511)"
"11458","539.617002927","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","512","37953","1883","Publish Message (id=512) [Deviceb'Device - 1']"
"11459","539.619786728","192.168.15.3","192.168.15.4","MQTT","70","","512","1883","37953","Publish Ack (id=512)"
"11467","540.621624321","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","513","37953","1883","Publish Message (id=513) [Deviceb'Device - 1']"
