"No.","Time","Source","Destination","Protocol","Length","Info"
"4185","171.881689752","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4188","171.883714886","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=164)"
"4190","171.884357002","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4202","172.888548144","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4204","172.891470287","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=165) [Deviceb'Device - 1']"
"4205","172.891834717","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4208","172.894298481","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=165)"
"4210","172.894845987","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4222","173.898660215","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4224","173.901533535","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=166) [Deviceb'Device - 1']"
"4226","173.905944886","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4228","173.908474655","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=166)"
"4230","173.909104859","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4242","174.913716121","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4244","174.916654144","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=167) [Deviceb'Device - 1']"
"4245","174.917087384","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4248","174.919459144","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=167)"
"4250","174.920249961","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4266","175.926085902","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4268","175.929495247","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=168) [Deviceb'Device - 1']"
"4269","175.929915973","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4272","175.932217561","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=168)"
"4274","175.933073461","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4288","176.937308315","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4290","176.940195190","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=169) [Deviceb'Device - 1']"
"4291","176.940593805","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4294","176.942953182","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=169)"
"4296","176.943993752","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4311","177.948551285","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4313","177.951448750","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=170) [Deviceb'Device - 1']"
"4314","177.951879556","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4317","177.954372676","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=170)"
"4319","177.955118768","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4331","178.959091661","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4333","178.961986622","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=171) [Deviceb'Device - 1']"
"4335","178.966369850","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4337","178.968755867","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=171)"
"4339","178.969333070","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4351","179.976346626","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4353","179.979670940","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=172) [Deviceb'Device - 1']"
"4354","179.980043455","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4357","179.982443830","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=172)"
"4359","179.983304248","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4371","180.987522704","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4373","180.990330981","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=173) [Deviceb'Device - 1']"
"4374","180.990787134","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4377","180.993110533","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=173)"
"4379","180.993933751","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4384","181.933906235","192.168.15.4","192.168.15.3","MQTT","68","Ping Request"
"4385","181.936654027","192.168.15.3","192.168.15.4","MQTT","68","Ping Response"
"4390","181.997669169","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4392","182.000550043","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4393","182.000607772","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=174) [Deviceb'Device - 1']"
"4396","182.003132342","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=174)"
"4398","182.003883654","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4407","183.007990611","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4409","183.010890130","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=175) [Deviceb'Device - 1']"
"4410","183.011250372","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4413","183.013361919","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=175)"
"4415","183.013979248","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4426","184.018340413","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4428","184.021141596","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=176) [Deviceb'Device - 1']"
"4430","184.027126206","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4432","184.029465865","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=176)"
"4434","184.030143759","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4447","185.034089948","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4449","185.036941928","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=177) [Deviceb'Device - 1']"
"4450","185.037344831","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4453","185.039706572","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=177)"
"4455","185.040253607","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4471","186.044731240","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4473","186.047032868","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=178) [Deviceb'Device - 1']"
"4474","186.047443265","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4477","186.049899485","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=178)"
"4479","186.050615340","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4491","187.054384519","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4493","187.057211431","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=179) [Deviceb'Device - 1']"
"4494","187.057645552","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4497","187.060125387","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=179)"
"4499","187.060855690","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4528","188.064849020","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4530","188.067687985","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=180) [Deviceb'Device - 1']"
"4531","188.068088753","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4534","188.070562156","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=180)"
"4536","188.071168945","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4551","189.082460777","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4553","189.085345218","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=181) [Deviceb'Device - 1']"
"4555","189.089842692","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4557","189.092780223","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=181)"
"4559","189.093458958","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4571","190.098130558","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4573","190.101014929","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=182) [Deviceb'Device - 1']"
"4574","190.101426919","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4577","190.103566309","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=182)"
"4579","190.104336036","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4592","191.109197843","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4594","191.111918714","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=183) [Deviceb'Device - 1']"
"4595","191.112255432","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4598","191.115054862","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=183)"
"4600","191.115852141","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4639","192.120060267","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4641","192.126225038","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=184) [Deviceb'Device - 1']"
"4642","192.126957294","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4645","192.128850588","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=184)"
"4647","192.129709004","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4659","193.133950912","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4661","193.136850592","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=185) [Deviceb'Device - 1']"
"4662","193.137273162","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4665","193.139346908","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=185)"
"4667","193.140008320","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4679","194.154286957","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4681","194.165552405","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=186) [Deviceb'Device - 1']"
"4682","194.165867010","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4685","194.167950364","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=186)"
"4687","194.168862210","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4699","195.176963921","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4701","195.180378025","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=187) [Deviceb'Device - 1']"
"4702","195.180734770","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4705","195.183011190","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=187)"
"4707","195.183812517","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4723","196.199880627","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4725","196.202834459","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=188) [Deviceb'Device - 1']"
"4726","196.203251208","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4729","196.205247758","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=188)"
"4731","196.205948915","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4746","197.210517593","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4748","197.213456758","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=189) [Deviceb'Device - 1']"
"4749","197.213874960","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4752","197.215911706","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=189)"
"4754","197.216522362","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4770","198.220960998","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4772","198.226391158","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=190) [Deviceb'Device - 1']"
"4773","198.227249784","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4776","198.228774871","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=190)"
"4778","198.229366240","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4790","199.233239778","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4792","199.236195543","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=191) [Deviceb'Device - 1']"
"4794","199.240602477","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4796","199.242978094","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=191)"
"4798","199.243640398","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4810","200.247766420","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4812","200.250606938","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=192) [Deviceb'Device - 1']"
"4813","200.250954886","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4816","200.253552264","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=192)"
"4818","200.254123064","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4830","201.258577025","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4832","201.261421431","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=193) [Deviceb'Device - 1']"
"4833","201.261834813","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4836","201.264335487","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=193)"
"4838","201.264908352","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4857","202.268788155","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4859","202.271138926","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=194) [Deviceb'Device - 1']"
"4860","202.271610388","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4863","202.277306040","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=194)"
"4865","202.277946383","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4876","203.281710162","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4878","203.284569756","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=195) [Deviceb'Device - 1']"
"4879","203.284974923","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4882","203.287417116","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=195)"
"4884","203.288075262","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4895","204.292561867","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4897","204.295434816","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=196) [Deviceb'Device - 1']"
"4899","204.299793026","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4901","204.302187951","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=196)"
"4903","204.302846758","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4915","205.306811242","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4917","205.309725600","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=197) [Deviceb'Device - 1']"
"4918","205.310128983","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4921","205.312555327","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=197)"
"4923","205.313124254","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4939","206.317433569","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4941","206.320339250","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=198) [Deviceb'Device - 1']"
"4942","206.320755007","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4945","206.328055658","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=198)"
"4947","206.328821548","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4962","207.332873454","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4964","207.335791839","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=199) [Deviceb'Device - 1']"
"4965","207.336185354","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4968","207.338584576","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=199)"
"4970","207.339310159","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"4982","208.343233690","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"4984","208.346130474","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=200) [Deviceb'Device - 1']"
"4985","208.346633136","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"4988","208.348969689","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=200)"
"4990","208.349761929","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"5005","209.354293828","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"5007","209.358773819","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=201) [Deviceb'Device - 1']"
"5009","209.361223006","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"5011","209.363461143","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=201)"
"5013","209.364345918","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"5025","210.370067818","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"5027","210.376411498","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"5028","210.376469447","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=202) [Deviceb'Device - 1']"
"5031","210.379269589","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=202)"
"5033","210.380073060","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"5045","211.384041617","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"5047","211.386852268","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=203) [Deviceb'Device - 1']"
