"No.","Time","Source","Destination","Protocol","Length","Info"
"541102","4891.383779022","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541114","4892.387648508","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541116","4892.390633479","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4803) [Deviceb'Device - 1']"
"541118","4892.395994299","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541120","4892.398392821","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4803)"
"541122","4892.399274237","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541134","4893.402920723","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541136","4893.405885596","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4804) [Deviceb'Device - 1']"
"541137","4893.406340495","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541140","4893.408366183","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4804)"
"541142","4893.408778622","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541379","4894.412442703","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541381","4894.415486946","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4805) [Deviceb'Device - 1']"
"541382","4894.415856635","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541385","4894.418029100","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4805)"
"541387","4894.418712872","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541424","4895.422705618","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541426","4895.425762504","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4806) [Deviceb'Device - 1']"
"541427","4895.426168091","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541430","4895.428273008","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4806)"
"541432","4895.428702950","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541448","4896.432742506","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541450","4896.435794594","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4807) [Deviceb'Device - 1']"
"541451","4896.436184871","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541454","4896.438326317","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4807)"
"541456","4896.438801024","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541483","4897.443061140","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541485","4897.446062732","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4808) [Deviceb'Device - 1']"
"541487","4897.450201784","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541489","4897.452646714","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4808)"
"541491","4897.452941982","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541507","4898.456876874","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541509","4898.459909254","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4809) [Deviceb'Device - 1']"
"541510","4898.460303439","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541513","4898.462755803","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4809)"
"541515","4898.463530688","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541549","4899.467611929","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541551","4899.470516047","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4810) [Deviceb'Device - 1']"
"541552","4899.470888100","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541555","4899.473455171","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4810)"
"541557","4899.474201331","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541591","4900.478769925","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541593","4900.490272221","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4811) [Deviceb'Device - 1']"
"541594","4900.490788857","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541597","4900.493093421","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4811)"
"541599","4900.493562007","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541644","4901.496850034","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541646","4901.499880430","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4812) [Deviceb'Device - 1']"
"541647","4901.500299592","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541650","4901.502667977","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4812)"
"541652","4901.503488328","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541771","4902.507276712","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541773","4902.511973107","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4813) [Deviceb'Device - 1']"
"541774","4902.512865373","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541777","4902.514674361","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4813)"
"541779","4902.515057305","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541794","4903.518209039","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541796","4903.521218676","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4814) [Deviceb'Device - 1']"
"541797","4903.521770449","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541800","4903.524009239","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4814)"
"541802","4903.524879754","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541824","4904.528786808","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541826","4904.531799922","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4815) [Deviceb'Device - 1']"
"541827","4904.532176193","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541830","4904.534800001","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4815)"
"541832","4904.535366321","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541843","4905.539539580","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541845","4905.542468885","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4816) [Deviceb'Device - 1']"
"541846","4905.542892476","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541849","4905.545287121","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4816)"
"541851","4905.546234160","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541863","4906.550460060","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541865","4906.553512879","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4817) [Deviceb'Device - 1']"
"541866","4906.553904359","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541869","4906.556313661","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4817)"
"541871","4906.556689672","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541899","4907.560796399","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541901","4907.563754619","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4818) [Deviceb'Device - 1']"
"541903","4907.568121742","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541905","4907.570566892","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4818)"
"541907","4907.570969112","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541927","4908.575161233","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541929","4908.578086641","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4819) [Deviceb'Device - 1']"
"541930","4908.578445850","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541933","4908.580894146","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4819)"
"541935","4908.581430780","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541951","4909.584988124","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541953","4909.587939842","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4820) [Deviceb'Device - 1']"
"541954","4909.588401154","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541957","4909.590707622","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4820)"
"541959","4909.591480703","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541978","4910.595812052","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"541980","4910.598746106","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4821) [Deviceb'Device - 1']"
"541981","4910.599136774","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"541984","4910.601648831","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4821)"
"541986","4910.602184584","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"541999","4911.606486909","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542001","4911.609414761","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4822) [Deviceb'Device - 1']"
"542002","4911.609808976","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542005","4911.612218940","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4822)"
"542007","4911.613120474","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542046","4912.616994021","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542048","4912.619879935","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4823) [Deviceb'Device - 1']"
"542049","4912.620286533","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542052","4912.622709672","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4823)"
"542054","4912.623593051","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542066","4913.627561490","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542068","4913.630483321","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4824) [Deviceb'Device - 1']"
"542069","4913.630872427","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542072","4913.633305204","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4824)"
"542074","4913.633848991","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542094","4914.637835036","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542096","4914.640737931","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4825) [Deviceb'Device - 1']"
"542097","4914.641140011","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542100","4914.643694027","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4825)"
"542102","4914.644565224","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542113","4915.648457443","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542115","4915.651378723","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4826) [Deviceb'Device - 1']"
"542116","4915.651802684","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542119","4915.654220253","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4826)"
"542121","4915.654831668","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542156","4916.659238492","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542158","4916.664921020","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4827) [Deviceb'Device - 1']"
"542159","4916.665250052","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542162","4916.667751139","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4827)"
"542164","4916.668371020","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542176","4917.672772947","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542178","4917.675701742","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4828) [Deviceb'Device - 1']"
"542179","4917.680146832","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542182","4917.682967512","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4828)"
"542184","4917.683765851","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542204","4918.688021734","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542206","4918.690933646","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4829) [Deviceb'Device - 1']"
"542207","4918.691337990","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542210","4918.693806766","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4829)"
"542212","4918.694554629","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542241","4919.698781208","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542243","4919.701710634","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4830) [Deviceb'Device - 1']"
"542244","4919.702101983","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542247","4919.704415586","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4830)"
"542249","4919.705109026","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542264","4920.709055018","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542266","4920.712065828","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4831) [Deviceb'Device - 1']"
"542267","4920.712451466","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542270","4920.714913789","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4831)"
"542272","4920.715286193","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542293","4921.718778750","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542295","4921.721763661","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4832) [Deviceb'Device - 1']"
"542296","4921.722215555","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542299","4921.724500232","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4832)"
"542301","4921.724785291","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542310","4922.728508084","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542312","4922.731575330","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4833) [Deviceb'Device - 1']"
"542314","4922.735906235","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542316","4922.738363768","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4833)"
"542318","4922.738636394","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542337","4923.742581730","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542339","4923.745573223","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4834) [Deviceb'Device - 1']"
"542340","4923.745995060","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542343","4923.748592118","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4834)"
"542345","4923.749010228","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542362","4924.752887631","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542364","4924.755888321","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4835) [Deviceb'Device - 1']"
"542365","4924.756277637","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542368","4924.759196643","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4835)"
"542370","4924.759495608","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542385","4925.762897021","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542387","4925.765909794","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4836) [Deviceb'Device - 1']"
"542388","4925.766300612","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542391","4925.768784686","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4836)"
"542393","4925.769068442","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542407","4926.772595124","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542409","4926.776023022","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4837) [Deviceb'Device - 1']"
"542410","4926.776411576","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542413","4926.778824306","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4837)"
"542415","4926.779293553","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542437","4927.782623987","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542439","4927.787991370","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4838) [Deviceb'Device - 1']"
"542441","4927.792076399","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542443","4927.794410099","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4838)"
"542445","4927.794754049","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542457","4928.798863537","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"542459","4928.801848337","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=4839) [Deviceb'Device - 1']"
"542460","4928.802275445","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"542463","4928.804732157","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4839)"
"542465","4928.805028647","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"542483","4929.808914955","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
