"No.","Time","Source","Destination","Protocol","Length","Info"
"825166","5352.607973300","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825168","5352.610861560","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5279) [Deviceb'Device - 2']"
"825169","5352.611255514","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825172","5352.613988020","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5279)"
"825174","5352.614616658","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825187","5353.619402210","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825189","5353.622337008","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5280) [Deviceb'Device - 2']"
"825190","5353.622738276","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825193","5353.625317612","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5280)"
"825195","5353.625967421","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825595","5354.630025136","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825597","5354.632952570","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5281) [Deviceb'Device - 2']"
"825598","5354.633367745","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825601","5354.635756901","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5281)"
"825603","5354.636333812","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825622","5355.640548703","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825624","5355.643378483","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5282) [Deviceb'Device - 2']"
"825625","5355.643785943","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825628","5355.646243308","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5282)"
"825630","5355.646894098","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825643","5356.650719764","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825645","5356.653614366","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5283) [Deviceb'Device - 2']"
"825647","5356.657966724","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825649","5356.660474465","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5283)"
"825651","5356.661116679","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825668","5357.664926565","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825670","5357.667886030","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5284) [Deviceb'Device - 2']"
"825671","5357.668320351","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825674","5357.670724516","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5284)"
"825676","5357.670991831","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"825689","5358.675677523","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"825691","5358.678685869","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5285) [Deviceb'Device - 2']"
"825692","5358.679104861","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"825695","5358.682111996","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5285)"
"825697","5358.682482737","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827109","5359.686680126","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827111","5359.689638839","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5286) [Deviceb'Device - 2']"
"827112","5359.690047532","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827115","5359.693160416","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5286)"
"827117","5359.693690218","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827221","5360.697991773","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827223","5360.700889080","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5287) [Deviceb'Device - 2']"
"827224","5360.701299716","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827227","5360.703919007","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5287)"
"827229","5360.704539310","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827286","5361.708838661","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827288","5361.711686866","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5288) [Deviceb'Device - 2']"
"827290","5361.716006331","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827292","5361.718533979","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5288)"
"827294","5361.719090411","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827317","5362.733364007","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827319","5362.736367074","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5289) [Deviceb'Device - 2']"
"827320","5362.736812857","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827323","5362.739219937","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5289)"
"827325","5362.739480760","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827349","5363.743429157","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827351","5363.746467511","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5290) [Deviceb'Device - 2']"
"827352","5363.746874099","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827355","5363.749491958","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5290)"
"827357","5363.749761287","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827367","5364.753901457","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827369","5364.756835212","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5291) [Deviceb'Device - 2']"
"827370","5364.757272359","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827373","5364.759793194","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5291)"
"827375","5364.760456999","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827386","5365.763945036","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827388","5365.766919990","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5292) [Deviceb'Device - 2']"
"827389","5365.767338842","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827392","5365.769820823","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5292)"
"827394","5365.770127724","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827407","5366.774008964","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827409","5366.776963579","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5293) [Deviceb'Device - 2']"
"827411","5366.781384296","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827413","5366.783798700","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5293)"
"827415","5366.784531836","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827452","5367.788876552","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827454","5367.791787545","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5294) [Deviceb'Device - 2']"
"827455","5367.792206146","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827458","5367.794669272","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5294)"
"827460","5367.795202260","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827473","5368.798985665","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827475","5368.801847225","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5295) [Deviceb'Device - 2']"
"827476","5368.802243624","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827479","5368.804764519","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5295)"
"827481","5368.805951763","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827491","5369.810448667","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827493","5369.813389166","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5296) [Deviceb'Device - 2']"
"827495","5369.813823006","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827498","5369.816744619","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5296)"
"827500","5369.817423993","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827511","5370.821558923","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827513","5370.824433898","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5297) [Deviceb'Device - 2']"
"827514","5370.824834725","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827517","5370.827408060","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5297)"
"827519","5370.828026088","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827531","5371.832120621","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827533","5371.835067772","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5298) [Deviceb'Device - 2']"
"827535","5371.839395423","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827537","5371.842111688","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5298)"
"827539","5371.842490163","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827554","5372.846274659","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827556","5372.849316860","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5299) [Deviceb'Device - 2']"
"827557","5372.849870377","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827560","5372.852227242","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5299)"
"827562","5372.852593485","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827574","5373.856337454","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827576","5373.859172474","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5300) [Deviceb'Device - 2']"
"827577","5373.859580395","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827580","5373.862115276","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5300)"
"827582","5373.863042429","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827616","5374.866883332","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827618","5374.869764449","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5301) [Deviceb'Device - 2']"
"827619","5374.870141612","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827622","5374.872743831","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5301)"
"827624","5374.873492336","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827636","5375.878545520","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827638","5375.881510766","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5302) [Deviceb'Device - 2']"
"827639","5375.881922204","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827642","5375.884468497","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5302)"
"827644","5375.885314907","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827658","5376.889925925","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827660","5376.892831878","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5303) [Deviceb'Device - 2']"
"827662","5376.897720269","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827664","5376.900227910","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5303)"
"827666","5376.900655759","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827691","5377.904525235","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827693","5377.907467167","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5304) [Deviceb'Device - 2']"
"827694","5377.907855972","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827697","5377.910445828","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5304)"
"827699","5377.910859109","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827712","5378.915073427","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827714","5378.918122440","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5305) [Deviceb'Device - 2']"
"827715","5378.918522577","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827718","5378.921108034","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5305)"
"827720","5378.921543297","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827736","5379.925488667","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827738","5379.928572086","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5306) [Deviceb'Device - 2']"
"827739","5379.928914593","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827742","5379.931667567","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5306)"
"827744","5379.932016587","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827765","5380.936453265","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827767","5380.939381500","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5307) [Deviceb'Device - 2']"
"827768","5380.939794902","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827771","5380.942072237","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5307)"
"827773","5380.942476271","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827796","5381.946074484","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827798","5381.949058926","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5308) [Deviceb'Device - 2']"
"827800","5381.953303009","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827802","5381.955792395","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5308)"
"827804","5381.956262894","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827819","5382.959973419","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827821","5382.963118214","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5309) [Deviceb'Device - 2']"
"827822","5382.963395047","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827825","5382.966216561","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5309)"
"827827","5382.967025019","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827855","5383.970665682","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827857","5383.973725245","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5310) [Deviceb'Device - 2']"
"827858","5383.974165017","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827861","5383.976468431","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5310)"
"827863","5383.976898854","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827875","5384.980850936","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827877","5384.984249210","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5311) [Deviceb'Device - 2']"
"827878","5384.985011972","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827881","5384.987300007","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5311)"
"827883","5384.988298304","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827895","5385.992605125","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827897","5385.995534964","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5312) [Deviceb'Device - 2']"
"827898","5385.995958905","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827901","5385.998169083","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5312)"
"827903","5385.998505429","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827917","5387.002701021","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827919","5387.005763941","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5313) [Deviceb'Device - 2']"
"827921","5387.009983257","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827923","5387.012483985","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5313)"
"827925","5387.012850497","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827938","5388.016677091","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827940","5388.019755771","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5314) [Deviceb'Device - 2']"
"827941","5388.020096755","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827944","5388.022819552","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5314)"
"827946","5388.023263111","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827957","5389.027359716","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827959","5389.030405483","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5315) [Deviceb'Device - 2']"
"827960","5389.030779570","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827963","5389.034933793","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5315)"
"827965","5389.035411236","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"827985","5390.039033403","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"827987","5390.042057961","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=5316) [Deviceb'Device - 2']"
"827988","5390.042424674","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"827991","5390.045088399","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=5316)"
